storenr,date,customers
170,2015-07-14,6716
173,2015-07-14,4912
180,2015-07-14,8052
182,2015-07-14,5324
183,2015-07-14,6780
184,2015-07-14,6380
189,2015-07-14,6208
191,2015-07-14,5072
192,2015-07-14,3832
193,2015-07-14,5772
196,2015-07-14,10452
197,2015-07-14,4752
200,2015-07-14,7076
206,2015-07-14,7548
207,2015-07-14,4940
211,2015-07-14,13464
213,2015-07-14,8464
218,2015-07-14,4572
221,2015-07-14,9440
222,2015-07-14,7824
227,2015-07-14,8504
229,2015-07-14,5768
230,2015-07-14,7552
231,2015-07-14,7604
236,2015-07-14,6444
254,2015-07-14,4652
272,2015-08-02,5744
101,2015-08-03,13532
105,2015-08-03,11248
110,2015-08-03,4640
111,2015-08-03,7484
112,2015-08-03,5268
113,2015-08-03,5048
115,2015-08-03,8028
117,2015-08-03,10248
118,2015-08-03,8268
122,2015-08-03,7944
123,2015-08-03,9120
124,2015-08-03,7776
125,2015-08-03,9464
127,2015-08-03,6784
128,2015-08-03,7020
134,2015-08-03,6800
138,2015-08-03,6632
139,2015-08-03,10272
140,2015-08-03,5356
141,2015-08-03,6392
143,2015-08-03,10180
152,2015-08-03,4712
154,2015-08-03,12748
155,2015-08-03,8920
159,2015-08-03,5968
163,2015-08-03,7276
168,2015-08-03,5872
170,2015-08-03,9036
173,2015-08-03,5604
180,2015-08-03,9256
182,2015-08-03,6624
183,2015-08-03,7940
184,2015-08-03,7788
189,2015-08-03,7432
191,2015-08-03,5764
192,2015-08-03,4452
193,2015-08-03,7312
196,2015-08-03,12472
197,2015-08-03,5384
200,2015-08-03,7976
206,2015-08-03,8380
207,2015-08-03,6068
211,2015-08-03,16428
213,2015-08-03,10380
218,2015-08-03,5404
221,2015-08-03,10652
222,2015-08-03,8592
227,2015-08-03,10376
229,2015-08-03,7092
230,2015-08-03,8736
231,2015-08-03,8780
236,2015-08-03,7656
254,2015-08-03,5248
257,2015-08-03,8032
262,2015-08-03,5684
266,2015-08-03,11240
267,2015-08-03,10092
268,2015-08-03,8552
272,2015-08-03,6512
278,2015-08-03,6288
291,2015-08-03,10968
306,2015-08-03,10324
323,2015-08-03,8420
101,2015-08-04,10900
105,2015-08-04,10364
110,2015-08-04,4220
111,2015-08-04,5948
112,2015-08-04,4968
140,2015-08-21,5752
141,2015-08-21,6288
143,2015-08-21,9516
152,2015-08-21,4976
154,2015-08-21,10696
155,2015-08-21,8612
159,2015-08-21,5576
163,2015-08-21,7136
168,2015-08-21,5580
170,2015-08-21,8632
173,2015-08-21,5652
180,2015-08-21,8128
182,2015-08-21,6024
183,2015-08-21,6276
184,2015-08-21,7088
189,2015-08-21,6536
191,2015-08-21,5668
192,2015-08-21,4528
193,2015-08-21,6960
196,2015-08-21,11820
197,2015-08-21,4764
200,2015-08-21,7016
206,2015-08-21,7200
207,2015-08-21,6528
211,2015-08-21,16824
213,2015-08-21,9164
218,2015-08-21,5184
221,2015-08-21,7304
222,2015-08-21,8140
227,2015-08-21,7668
229,2015-08-21,6764
230,2015-08-21,7472
231,2015-08-21,8200
236,2015-08-21,6968
254,2015-08-21,5332
257,2015-08-21,7452
262,2015-08-21,4604
266,2015-08-21,12412
267,2015-08-21,9244
268,2015-08-21,7972
272,2015-08-21,5776
278,2015-08-21,5236
291,2015-08-21,9704
306,2015-08-21,11196
323,2015-08-21,8416
101,2015-08-22,11760
105,2015-08-22,10372
110,2015-08-22,5236
111,2015-08-22,6308
112,2015-08-22,5424
113,2015-08-22,4628
115,2015-08-22,8260
117,2015-08-22,7732
118,2015-08-22,7616
122,2015-08-22,8380
123,2015-08-22,8312
124,2015-08-22,7128
125,2015-08-22,8828
127,2015-08-22,5388
128,2015-08-22,6836
134,2015-08-22,6604
138,2015-08-22,6740
139,2015-08-22,10012
140,2015-08-22,5436
141,2015-08-22,7320
143,2015-08-22,10092
152,2015-08-22,5152
154,2015-08-22,11296
155,2015-08-22,9472
159,2015-08-22,6892
168,2015-06-24,4868
170,2015-06-24,6856
173,2015-06-24,4404
180,2015-06-24,8644
182,2015-06-24,5508
183,2015-06-24,6564
184,2015-06-24,6268
189,2015-06-24,5916
191,2015-06-24,5024
192,2015-06-24,3396
193,2015-06-24,5688
196,2015-06-24,9508
197,2015-06-24,5148
200,2015-06-24,7012
206,2015-06-24,7440
207,2015-06-24,5040
211,2015-06-24,9976
213,2015-06-24,12852
218,2015-06-24,4444
221,2015-06-24,9180
222,2015-06-24,7096
227,2015-06-24,9768
229,2015-06-24,5472
230,2015-06-24,7376
231,2015-06-24,7472
236,2015-06-24,6308
254,2015-06-24,4000
257,2015-06-24,7076
262,2015-06-24,4348
266,2015-06-24,6588
267,2015-06-24,6596
268,2015-06-24,6152
272,2015-06-24,4760
278,2015-06-24,5452
291,2015-06-24,9012
306,2015-06-24,7436
323,2015-06-24,7932
101,2015-06-25,7632
105,2015-06-25,11340
110,2015-06-25,4888
111,2015-06-25,7196
112,2015-06-25,5152
113,2015-06-25,4472
115,2015-06-25,7440
117,2015-06-25,12004
118,2015-06-25,7528
122,2015-06-25,6716
123,2015-06-25,8244
124,2015-06-25,6040
125,2015-06-25,8992
126,2015-06-25,12040
127,2015-06-25,6568
128,2015-06-25,6892
134,2015-06-25,6092
138,2015-06-25,7012
139,2015-06-25,9900
140,2015-06-25,5296
141,2015-06-25,6368
143,2015-06-25,9996
152,2015-06-25,4816
155,2015-06-25,10040
159,2015-06-25,6076
163,2015-06-25,7328
168,2015-06-25,5912
170,2015-06-25,7644
173,2015-06-25,5712
180,2015-06-25,9828
182,2015-06-25,6424
183,2015-06-25,7848
184,2015-06-25,7340
257,2015-07-14,7500
262,2015-07-14,4496
266,2015-07-14,8188
267,2015-07-14,6824
268,2015-07-14,7076
272,2015-07-14,4960
278,2015-07-14,5560
291,2015-07-14,9444
306,2015-07-14,9072
323,2015-07-14,7368
101,2015-07-15,9668
105,2015-07-15,8904
110,2015-07-15,4276
111,2015-07-15,5524
112,2015-07-15,4304
113,2015-07-15,4144
115,2015-07-15,6632
117,2015-07-15,8696
118,2015-07-15,6772
122,2015-07-15,5784
123,2015-07-15,6864
124,2015-07-15,5376
125,2015-07-15,7844
126,2015-07-15,10020
127,2015-07-15,5236
128,2015-07-15,5664
134,2015-07-15,5192
138,2015-07-15,6788
139,2015-07-15,8580
140,2015-07-15,4516
141,2015-07-15,5632
143,2015-07-15,8360
152,2015-07-15,4100
154,2015-07-15,11004
155,2015-07-15,7960
159,2015-07-15,5084
163,2015-07-15,6180
168,2015-07-15,5160
170,2015-07-15,7064
173,2015-07-15,4672
180,2015-07-15,8256
182,2015-07-15,5600
183,2015-07-15,6496
184,2015-07-15,5960
189,2015-07-15,6284
191,2015-07-15,4768
192,2015-07-15,3616
193,2015-07-15,5944
196,2015-07-15,10464
197,2015-07-15,4900
200,2015-07-15,7368
206,2015-07-15,7176
207,2015-07-15,5200
211,2015-07-15,13092
213,2015-07-15,8224
218,2015-07-15,4176
221,2015-07-15,9032
222,2015-07-15,7088
227,2015-07-15,8176
229,2015-07-15,5760
230,2015-07-15,7344
231,2015-07-15,7432
236,2015-07-15,6168
254,2015-07-15,4404
257,2015-07-15,6844
262,2015-07-15,4324
266,2015-07-15,9516
267,2015-07-15,6436
268,2015-07-15,6656
272,2015-07-15,5140
113,2015-08-04,4956
115,2015-08-04,7520
117,2015-08-04,9352
118,2015-08-04,7212
122,2015-08-04,7380
123,2015-08-04,7468
124,2015-08-04,6472
125,2015-08-04,8192
127,2015-08-04,5940
128,2015-08-04,6560
134,2015-08-04,6424
138,2015-08-04,5772
139,2015-08-04,8600
140,2015-08-04,5160
141,2015-08-04,6564
143,2015-08-04,9252
152,2015-08-04,4336
154,2015-08-04,10792
155,2015-08-04,8140
159,2015-08-04,5748
163,2015-08-04,6528
168,2015-08-04,5400
170,2015-08-04,9012
173,2015-08-04,5164
180,2015-08-04,8244
182,2015-08-04,5692
183,2015-08-04,7220
184,2015-08-04,6660
189,2015-08-04,6700
191,2015-08-04,5476
192,2015-08-04,4136
193,2015-08-04,6536
196,2015-08-04,11244
197,2015-08-04,5012
200,2015-08-04,7332
206,2015-08-04,7468
207,2015-08-04,5796
211,2015-08-04,14500
213,2015-08-04,8904
218,2015-08-04,4720
221,2015-08-04,9464
222,2015-08-04,7904
227,2015-08-04,8892
229,2015-08-04,6356
230,2015-08-04,7480
231,2015-08-04,8176
236,2015-08-04,6688
254,2015-08-04,4648
257,2015-08-04,7332
262,2015-08-04,4776
266,2015-08-04,9840
267,2015-08-04,9024
268,2015-08-04,7116
272,2015-08-04,6100
278,2015-08-04,5880
291,2015-08-04,9900
306,2015-08-04,8796
323,2015-08-04,7476
101,2015-08-05,11036
105,2015-08-05,9624
110,2015-08-05,4496
111,2015-08-05,5776
112,2015-08-05,4648
113,2015-08-05,4372
115,2015-08-05,7288
117,2015-08-05,8980
118,2015-08-05,7176
122,2015-08-05,6228
123,2015-08-05,7248
124,2015-08-05,6100
101,2015-06-05,7040
105,2015-06-05,11784
110,2015-06-05,5164
111,2015-06-05,7756
112,2015-06-05,5396
113,2015-06-05,5552
115,2015-06-05,8132
117,2015-06-05,9864
118,2015-06-05,8676
122,2015-06-05,7600
123,2015-06-05,9052
124,2015-06-05,6244
125,2015-06-05,9120
126,2015-06-05,13840
127,2015-06-05,6184
128,2015-06-05,7632
134,2015-06-05,7292
138,2015-06-05,7112
139,2015-06-05,10828
140,2015-06-05,6040
141,2015-06-05,7272
143,2015-06-05,10336
152,2015-06-05,5292
154,2015-06-05,16544
155,2015-06-05,8892
159,2015-06-05,6628
163,2015-06-05,7748
168,2015-06-05,5888
170,2015-06-05,8800
173,2015-06-05,6384
180,2015-06-05,10320
182,2015-06-05,6932
183,2015-06-05,7680
184,2015-06-05,7376
189,2015-06-05,7708
191,2015-06-05,5832
192,2015-06-05,4764
193,2015-06-05,7108
196,2015-06-05,11196
197,2015-06-05,5968
200,2015-06-05,8820
206,2015-06-05,8984
207,2015-06-05,7096
211,2015-06-05,11884
213,2015-06-05,10292
218,2015-06-05,5796
221,2015-06-05,10564
222,2015-06-05,9372
227,2015-06-05,10844
229,2015-06-05,7504
230,2015-06-05,9016
231,2015-06-05,9508
236,2015-06-05,7688
254,2015-06-05,5672
257,2015-06-05,8644
262,2015-06-05,5564
266,2015-06-05,7292
267,2015-06-05,7776
268,2015-06-05,7244
272,2015-06-05,6388
278,2015-06-05,6792
291,2015-06-05,10692
306,2015-06-05,9560
323,2015-06-05,9744
101,2015-06-06,9524
105,2015-06-06,12980
110,2015-06-06,6152
111,2015-06-06,8396
112,2015-06-06,6632
189,2015-06-25,7316
191,2015-06-25,5488
192,2015-06-25,4152
193,2015-06-25,6740
196,2015-06-25,10268
197,2015-06-25,5548
200,2015-06-25,7912
206,2015-06-25,8448
207,2015-06-25,6068
211,2015-06-25,11640
213,2015-06-25,12504
218,2015-06-25,5516
221,2015-06-25,10280
222,2015-06-25,8264
227,2015-06-25,10492
229,2015-06-25,7180
230,2015-06-25,8508
231,2015-06-25,8864
236,2015-06-25,7296
254,2015-06-25,4420
257,2015-06-25,8520
262,2015-06-25,5052
266,2015-06-25,7064
267,2015-06-25,7080
268,2015-06-25,7184
272,2015-06-25,5344
278,2015-06-25,5368
291,2015-06-25,10120
306,2015-06-25,8376
323,2015-06-25,8944
101,2015-06-26,7928
105,2015-06-26,10396
110,2015-06-26,4416
111,2015-06-26,6960
112,2015-06-26,5060
113,2015-06-26,4544
115,2015-06-26,7644
117,2015-06-26,11336
118,2015-06-26,8204
122,2015-06-26,7632
123,2015-06-26,8116
124,2015-06-26,6008
125,2015-06-26,8688
126,2015-06-26,12292
127,2015-06-26,5816
128,2015-06-26,7128
134,2015-06-26,6004
138,2015-06-26,6460
139,2015-06-26,9828
140,2015-06-26,5648
141,2015-06-26,6260
143,2015-06-26,9748
152,2015-06-26,4836
155,2015-06-26,10056
159,2015-06-26,6180
163,2015-06-26,7228
168,2015-06-26,5728
170,2015-06-26,7752
173,2015-06-26,6196
180,2015-06-26,9208
182,2015-06-26,6716
183,2015-06-26,7528
184,2015-06-26,6788
189,2015-06-26,6904
191,2015-06-26,5244
192,2015-06-26,4528
193,2015-06-26,6552
196,2015-06-26,11088
197,2015-06-26,5256
200,2015-06-26,7960
278,2015-07-15,5532
291,2015-07-15,8980
306,2015-07-15,9116
323,2015-07-15,7044
101,2015-07-16,10912
105,2015-07-16,10824
110,2015-07-16,4948
111,2015-07-16,7064
112,2015-07-16,5360
113,2015-07-16,5008
115,2015-07-16,7732
117,2015-07-16,9696
118,2015-07-16,8004
122,2015-07-16,7588
123,2015-07-16,8224
124,2015-07-16,6772
125,2015-07-16,8480
126,2015-07-16,11768
127,2015-07-16,6624
128,2015-07-16,7352
134,2015-07-16,6412
138,2015-07-16,6840
139,2015-07-16,9980
140,2015-07-16,5336
141,2015-07-16,6396
143,2015-07-16,10116
152,2015-07-16,5224
154,2015-07-16,12168
155,2015-07-16,8644
159,2015-07-16,6356
163,2015-07-16,7276
168,2015-07-16,5956
170,2015-07-16,7840
173,2015-07-16,6064
180,2015-07-16,9220
182,2015-07-16,6244
183,2015-07-16,7580
184,2015-07-16,7744
189,2015-07-16,7560
191,2015-07-16,5448
192,2015-07-16,4244
193,2015-07-16,7084
196,2015-07-16,11748
197,2015-07-16,5280
200,2015-07-16,8128
206,2015-07-16,8060
207,2015-07-16,6208
211,2015-07-16,15436
213,2015-07-16,10228
218,2015-07-16,5976
221,2015-07-16,9536
222,2015-07-16,8560
227,2015-07-16,9308
229,2015-07-16,7008
230,2015-07-16,8736
231,2015-07-16,8668
236,2015-07-16,7304
254,2015-07-16,5024
257,2015-07-16,7892
262,2015-07-16,5020
266,2015-07-16,9724
267,2015-07-16,7068
268,2015-07-16,7732
272,2015-07-16,5704
278,2015-07-16,5752
291,2015-07-16,10392
306,2015-07-16,10516
323,2015-07-16,8004
101,2015-07-17,11360
125,2015-08-05,8004
127,2015-08-05,5568
128,2015-08-05,6472
134,2015-08-05,6004
138,2015-08-05,5984
139,2015-08-05,8396
140,2015-08-05,4540
141,2015-08-05,6268
143,2015-08-05,8764
152,2015-08-05,4256
154,2015-08-05,10896
155,2015-08-05,8208
159,2015-08-05,5548
163,2015-08-05,6116
168,2015-08-05,5092
170,2015-08-05,9116
173,2015-08-05,4844
180,2015-08-05,8224
182,2015-08-05,5628
183,2015-08-05,6612
184,2015-08-05,6432
189,2015-08-05,6236
191,2015-08-05,5228
192,2015-08-05,3964
193,2015-08-05,5912
196,2015-08-05,10988
197,2015-08-05,4940
200,2015-08-05,7064
206,2015-08-05,7564
207,2015-08-05,5412
211,2015-08-05,14368
213,2015-08-05,8736
218,2015-08-05,4560
221,2015-08-05,9000
222,2015-08-05,7420
227,2015-08-05,8448
229,2015-08-05,5944
230,2015-08-05,7460
231,2015-08-05,7608
236,2015-08-05,6564
254,2015-08-05,4468
257,2015-08-05,6948
262,2015-08-05,4468
266,2015-08-05,11504
267,2015-08-05,8932
268,2015-08-05,7160
272,2015-08-05,5872
278,2015-08-05,6128
291,2015-08-05,9428
306,2015-08-05,9176
323,2015-08-05,7344
101,2015-08-06,12452
105,2015-08-06,10912
110,2015-08-06,5060
111,2015-08-06,6992
112,2015-08-06,5192
113,2015-08-06,5124
115,2015-08-06,7744
117,2015-08-06,9460
118,2015-08-06,8264
122,2015-08-06,7840
123,2015-08-06,8424
124,2015-08-06,7380
125,2015-08-06,8872
127,2015-08-06,6100
128,2015-08-06,7432
134,2015-08-06,7216
138,2015-08-06,6364
139,2015-08-06,9364
140,2015-08-06,5224
113,2015-06-06,6376
115,2015-06-06,9496
117,2015-06-06,9824
118,2015-06-06,9676
122,2015-06-06,8060
123,2015-06-06,10248
124,2015-06-06,7028
125,2015-06-06,10896
126,2015-06-06,13420
127,2015-06-06,7416
128,2015-06-06,9056
134,2015-06-06,8424
138,2015-06-06,7944
139,2015-06-06,12308
140,2015-06-06,6720
141,2015-06-06,8628
143,2015-06-06,11724
152,2015-06-06,6252
154,2015-06-06,17200
155,2015-06-06,11428
159,2015-06-06,8660
163,2015-06-06,8796
168,2015-06-06,7048
170,2015-06-06,9128
173,2015-06-06,7288
180,2015-06-06,10900
182,2015-06-06,7880
183,2015-06-06,7832
184,2015-06-06,7720
189,2015-06-06,8488
191,2015-06-06,6456
192,2015-06-06,6024
193,2015-06-06,8652
196,2015-06-06,12912
197,2015-06-06,6584
200,2015-06-06,8956
206,2015-06-06,9224
207,2015-06-06,8076
211,2015-06-06,14100
213,2015-06-06,10620
218,2015-06-06,6068
221,2015-06-06,10204
222,2015-06-06,10336
227,2015-06-06,11372
229,2015-06-06,8352
230,2015-06-06,9184
231,2015-06-06,11092
236,2015-06-06,9316
254,2015-06-06,6612
257,2015-06-06,9876
262,2015-06-06,5352
266,2015-06-06,10492
267,2015-06-06,8700
268,2015-06-06,8020
272,2015-06-06,7416
278,2015-06-06,8772
291,2015-06-06,11640
306,2015-06-06,12996
323,2015-06-06,10116
101,2015-06-08,6936
105,2015-06-08,11024
110,2015-06-08,4748
111,2015-06-08,6992
112,2015-06-08,5200
113,2015-06-08,4820
115,2015-06-08,8372
117,2015-06-08,11516
118,2015-06-08,7860
122,2015-06-08,6544
206,2015-06-26,8356
207,2015-06-26,6636
211,2015-06-26,12728
213,2015-06-26,11916
218,2015-06-26,5124
221,2015-06-26,9752
222,2015-06-26,9068
227,2015-06-26,9780
229,2015-06-26,6660
230,2015-06-26,8092
231,2015-06-26,8772
236,2015-06-26,6780
254,2015-06-26,5328
257,2015-06-26,8216
262,2015-06-26,5348
266,2015-06-26,7988
267,2015-06-26,7616
268,2015-06-26,6856
272,2015-06-26,5644
278,2015-06-26,6120
291,2015-06-26,9684
306,2015-06-26,9100
323,2015-06-26,8804
101,2015-06-27,10828
105,2015-06-27,11900
110,2015-06-27,5888
111,2015-06-27,7536
112,2015-06-27,6164
113,2015-06-27,5448
115,2015-06-27,8432
117,2015-06-27,11376
118,2015-06-27,8900
122,2015-06-27,8280
123,2015-06-27,9156
124,2015-06-27,7188
125,2015-06-27,9908
126,2015-06-27,12276
127,2015-06-27,6376
128,2015-06-27,8192
134,2015-06-27,6800
138,2015-06-27,7712
139,2015-06-27,11284
140,2015-06-27,6488
141,2015-06-27,7560
143,2015-06-27,10924
152,2015-06-27,5628
155,2015-06-27,12028
159,2015-06-27,7784
163,2015-06-27,7816
168,2015-06-27,6364
170,2015-06-27,7608
173,2015-06-27,6492
180,2015-06-27,10640
182,2015-06-27,7688
183,2015-06-27,6984
184,2015-06-27,7784
189,2015-06-27,7472
191,2015-06-27,5952
192,2015-06-27,5556
193,2015-06-27,8008
196,2015-06-27,11808
197,2015-06-27,6232
200,2015-06-27,8440
206,2015-06-27,8308
207,2015-06-27,7192
211,2015-06-27,15156
213,2015-06-27,12216
218,2015-06-27,5440
221,2015-06-27,9004
105,2015-07-17,11188
110,2015-07-17,4936
111,2015-07-17,6908
112,2015-07-17,5488
113,2015-07-17,5180
115,2015-07-17,7968
117,2015-07-17,9596
118,2015-07-17,8436
122,2015-07-17,8140
123,2015-07-17,8588
124,2015-07-17,6832
125,2015-07-17,8644
126,2015-07-17,12592
127,2015-07-17,5912
128,2015-07-17,7476
134,2015-07-17,6492
138,2015-07-17,6600
139,2015-07-17,9840
140,2015-07-17,5876
141,2015-07-17,6568
143,2015-07-17,9664
152,2015-07-17,5076
154,2015-07-17,11336
155,2015-07-17,8868
159,2015-07-17,6156
163,2015-07-17,6792
168,2015-07-17,5656
170,2015-07-17,8108
173,2015-07-17,6180
180,2015-07-17,9284
182,2015-07-17,6364
183,2015-07-17,7748
184,2015-07-17,7256
189,2015-07-17,6964
191,2015-07-17,5552
192,2015-07-17,4296
193,2015-07-17,7136
196,2015-07-17,12124
197,2015-07-17,5548
200,2015-07-17,7684
206,2015-07-17,8280
207,2015-07-17,7092
211,2015-07-17,16344
213,2015-07-17,9828
218,2015-07-17,5188
221,2015-07-17,9460
222,2015-07-17,9344
227,2015-07-17,8600
229,2015-07-17,7044
230,2015-07-17,8432
231,2015-07-17,9112
236,2015-07-17,7252
254,2015-07-17,5544
257,2015-07-17,8256
262,2015-07-17,5320
266,2015-07-17,11628
267,2015-07-17,7696
268,2015-07-17,7516
272,2015-07-17,5944
278,2015-07-17,5872
291,2015-07-17,10276
306,2015-07-17,12200
323,2015-07-17,7948
101,2015-07-18,14716
105,2015-07-18,12044
110,2015-07-18,5940
111,2015-07-18,7192
112,2015-07-18,6240
113,2015-07-18,5476
141,2015-08-06,6908
143,2015-08-06,9540
152,2015-08-06,4872
154,2015-08-06,11764
155,2015-08-06,8716
159,2015-08-06,6504
163,2015-08-06,6988
168,2015-08-06,6120
170,2015-08-06,9696
173,2015-08-06,5736
180,2015-08-06,9288
182,2015-08-06,6572
183,2015-08-06,7172
184,2015-08-06,7200
189,2015-08-06,7352
191,2015-08-06,5780
192,2015-08-06,4444
193,2015-08-06,7000
196,2015-08-06,11856
197,2015-08-06,5428
200,2015-08-06,8144
206,2015-08-06,7740
207,2015-08-06,6112
211,2015-08-06,16224
213,2015-08-06,9980
218,2015-08-06,5360
221,2015-08-06,10268
222,2015-08-06,8364
227,2015-08-06,9104
229,2015-08-06,6864
230,2015-08-06,8356
231,2015-08-06,8536
236,2015-08-06,7292
254,2015-08-06,5108
257,2015-08-06,8056
262,2015-08-06,5412
266,2015-08-06,11104
267,2015-08-06,10152
268,2015-08-06,7856
272,2015-08-06,6392
278,2015-08-06,6232
291,2015-08-06,10332
306,2015-08-06,11016
323,2015-08-06,7940
101,2015-08-07,12652
105,2015-08-07,10996
110,2015-08-07,4844
111,2015-08-07,6808
112,2015-08-07,5268
113,2015-08-07,5428
115,2015-08-07,7752
117,2015-08-07,9720
118,2015-08-07,8468
122,2015-08-07,8448
123,2015-08-07,8260
124,2015-08-07,7088
125,2015-08-07,8840
127,2015-08-07,5948
128,2015-08-07,7720
134,2015-08-07,6932
138,2015-08-07,6708
139,2015-08-07,9812
140,2015-08-07,5992
141,2015-08-07,6996
143,2015-08-07,9696
152,2015-08-07,5104
154,2015-08-07,11568
155,2015-08-07,9408
159,2015-08-07,6256
163,2015-08-07,7364
123,2015-06-08,9576
124,2015-06-08,5836
125,2015-06-08,9572
126,2015-06-08,12456
127,2015-06-08,6584
128,2015-06-08,6724
134,2015-06-08,6592
138,2015-06-08,7060
139,2015-06-08,10252
140,2015-06-08,5008
141,2015-06-08,6428
143,2015-06-08,10736
152,2015-06-08,5200
154,2015-06-08,4
155,2015-06-08,10020
159,2015-06-08,6252
163,2015-06-08,7504
168,2015-06-08,6492
170,2015-06-08,8896
173,2015-06-08,5676
180,2015-06-08,11084
182,2015-06-08,7028
183,2015-06-08,7896
184,2015-06-08,7676
189,2015-06-08,7624
191,2015-06-08,5848
192,2015-06-08,4512
193,2015-06-08,7268
196,2015-06-08,11452
197,2015-06-08,5864
200,2015-06-08,9044
206,2015-06-08,8612
207,2015-06-08,6132
211,2015-06-08,11192
213,2015-06-08,10368
218,2015-06-08,5700
221,2015-06-08,11928
222,2015-06-08,8360
227,2015-06-08,12224
229,2015-06-08,7228
230,2015-06-08,9388
231,2015-06-08,9524
236,2015-06-08,7840
254,2015-06-08,4940
257,2015-06-08,8912
262,2015-06-08,5252
266,2015-06-08,5800
267,2015-06-08,7444
268,2015-06-08,7700
272,2015-06-08,5652
278,2015-06-08,6672
291,2015-06-08,11768
306,2015-06-08,9092
323,2015-06-08,10372
101,2015-06-09,5900
105,2015-06-09,9608
110,2015-06-09,4008
111,2015-06-09,6100
112,2015-06-09,4188
113,2015-06-09,4128
115,2015-06-09,6908
117,2015-06-09,10540
118,2015-06-09,6992
122,2015-06-09,5980
123,2015-06-09,7932
124,2015-06-09,4708
125,2015-06-09,8356
126,2015-06-09,10356
127,2015-06-09,5916
222,2015-06-27,9444
227,2015-06-27,9464
229,2015-06-27,7724
230,2015-06-27,8800
231,2015-06-27,9936
236,2015-06-27,9084
254,2015-06-27,6504
257,2015-06-27,9304
262,2015-06-27,4920
266,2015-06-27,10664
267,2015-06-27,7956
268,2015-06-27,7636
272,2015-06-27,7072
278,2015-06-27,6232
291,2015-06-27,11020
306,2015-06-27,11904
323,2015-06-27,9368
213,2015-06-28,9328
257,2015-06-28,6060
101,2015-06-29,9056
105,2015-06-29,10620
110,2015-06-29,4724
111,2015-06-29,6980
112,2015-06-29,5204
113,2015-06-29,4364
115,2015-06-29,7736
117,2015-06-29,11816
118,2015-06-29,7872
122,2015-06-29,6700
123,2015-06-29,8784
124,2015-06-29,6304
125,2015-06-29,9416
126,2015-06-29,11888
127,2015-06-29,6536
128,2015-06-29,6464
134,2015-06-29,6068
138,2015-06-29,6756
139,2015-06-29,9932
140,2015-06-29,5004
141,2015-06-29,5964
143,2015-06-29,10744
152,2015-06-29,4704
155,2015-06-29,9988
159,2015-06-29,5796
163,2015-06-29,6976
168,2015-06-29,5876
170,2015-06-29,7776
173,2015-06-29,5208
180,2015-06-29,9624
182,2015-06-29,6616
183,2015-06-29,7848
184,2015-06-29,7804
189,2015-06-29,6900
191,2015-06-29,5792
192,2015-06-29,4032
193,2015-06-29,6704
196,2015-06-29,12
197,2015-06-29,5392
200,2015-06-29,8236
206,2015-06-29,8008
207,2015-06-29,5776
211,2015-06-29,12936
213,2015-06-29,9768
218,2015-06-29,5692
221,2015-06-29,11088
222,2015-06-29,8100
227,2015-06-29,10456
229,2015-06-29,6620
230,2015-06-29,9208
